Author 1, Author 2, P(1->2), P(2->1),P(1->2)*P(2->1),(P(1->2)+P(2->1))/2, (P(1->2)^2+P(2->1)^2)/2
106930 ,88726 ,0.00887940265254,0.00619078745956,5.49704945897e-05,0.00753509505605,5.85848204177e-05
106930 ,88789 ,0.0106686919819,0.0145202663157,0.000154912248818,0.0125944791488,0.000162329561242
106930 ,88790 ,0.00718362856329,0.00670039049364,4.81331165353e-05,0.00694200952846,4.82498760513e-05
106930 ,88799 ,0.0063069636498,0.0033916907968,2.13912705668e-05,0.0048493272233,2.56406784705e-05
106930 ,88800 ,0.0208239352955,0.0234242828739,0.000487785750911,0.0221241090847,0.000491166654676
106930 ,88801 ,0.00594614376715,0.00406417675946,2.41661793069e-05,0.00500516026331,2.59370792159e-05
106930 ,88802 ,0.00505865434024,0.0058299923092,2.94919158985e-05,0.00544432332472,2.97893970297e-05
106930 ,88804 ,0.00571003335667,0.00858163379009,4.90014151961e-05,0.00714583357338,5.31244597207e-05
106930 ,88805 ,0.0113355558376,0.0123020769343,0.000139450880008,0.011818816386,0.000139917961523
106930 ,88833 ,0.0207586622743,0.0137287523105,0.000284990532662,0.0172437072924,0.000309700349712
106930 ,88834 ,0.027806288541,0.0106726594231,0.000296767047418,0.019239473982,0.000443547670794
106930 ,88835 ,0.00890301580714,0.0032985255796,2.93668253754e-05,0.00610077069337,4.50719807307e-05
106930 ,88836 ,0.00509616715753,0.00322862357945,1.64536054496e-05,0.00416239536849,1.81974649576e-05
106930 ,88838 ,0.00598533503082,0.00408434471924,2.4446171526e-05,0.00503483987503,2.62530536084e-05
106930 ,88839 ,0.0109880569077,0.00703815037517,7.73355968477e-05,0.00901310364146,8.51364776557e-05
106930 ,88840 ,0.00771989459725,0.00975379845366,7.52982959851e-05,0.00873684652545,7.73666784336e-05
106930 ,88841 ,0.0132225003235,0.0225654140293,0.000298371194302,0.0178939571764,0.000342016212559
106930 ,88915 ,0.0196077270769,0.00988429302347,0.000193808519952,0.0147460100502,0.000241081104847
106930 ,88916 ,0.0125766594943,0.00487076199999,6.12579151515e-05,0.00872371074713,9.09483432477e-05
106930 ,88940 ,0.0067191047323,0.00384588076545,2.5840875651e-05,0.00528249274887,2.99685836328e-05
106930 ,88941 ,0.00398195853599,0.00578916158554,2.30522013918e-05,0.00488556006077,2.46851928229e-05
106930 ,88943 ,0.00931463046734,0.00761822868765,7.09609850411e-05,0.00846642957749,7.23998745402e-05
106930 ,88944 ,0.0061791848881,0.00475373071814,2.93741810156e-05,0.00546645780312,3.0390140811e-05
106930 ,88945 ,0.00525525527765,0.00361920222852,1.90198316123e-05,0.00443722875308,2.03581664021e-05
106930 ,88946 ,0.00270987273531,0.00394962252009,1.07029743819e-05,0.0033297476277,1.14714641464e-05
